Incident energy;xsec
1.22706E+05;1.29639E-03
1.22718E+05;1.29651E-03
1.22730E+05;1.29664E-03
1.22736E+05;1.29670E-03
1.22741E+05;1.29676E-03
1.22747E+05;1.29683E-03
1.22753E+05;1.29689E-03
1.22759E+05;1.29695E-03
1.22765E+05;1.29701E-03
1.22772E+05;1.29708E-03
1.22778E+05;1.29715E-03
1.22785E+05;1.29722E-03
1.22792E+05;1.29729E-03
1.22795E+05;1.29733E-03
1.22798E+05;1.29736E-03
1.22802E+05;1.29740E-03
1.22805E+05;1.29743E-03
1.22808E+05;1.29747E-03
1.22812E+05;1.29750E-03
1.22815E+05;1.29754E-03
1.22818E+05;1.29757E-03
1.22822E+05;1.29761E-03
1.22824E+05;1.29763E-03
1.22826E+05;1.29765E-03
1.22827E+05;1.29767E-03
1.22829E+05;1.29769E-03
1.22831E+05;1.29771E-03
1.22833E+05;1.29773E-03
1.22835E+05;1.29775E-03
1.22837E+05;1.29777E-03
1.22838E+05;1.29779E-03
1.22840E+05;1.29781E-03
1.22842E+05;1.29783E-03
1.22844E+05;1.29785E-03
1.22848E+05;1.29788E-03
1.22852E+05;1.29793E-03
1.22855E+05;1.29797E-03
1.22859E+05;1.29801E-03
1.22863E+05;1.29805E-03
1.22866E+05;1.29808E-03
1.22868E+05;1.29810E-03
1.22871E+05;1.29813E-03
1.22873E+05;1.29815E-03
1.22876E+05;1.29818E-03
1.22878E+05;1.29821E-03
1.22881E+05;1.29823E-03
1.22883E+05;1.29826E-03
1.22888E+05;1.29831E-03
1.22893E+05;1.29837E-03
1.22898E+05;1.29842E-03
1.22901E+05;1.29845E-03
1.22903E+05;1.29847E-03
1.22906E+05;1.29850E-03
1.22908E+05;1.29853E-03
1.22911E+05;1.29855E-03
1.22913E+05;1.29858E-03
1.22916E+05;1.29860E-03
1.22918E+05;1.29863E-03
1.22920E+05;1.29865E-03
1.22923E+05;1.29868E-03
1.22925E+05;1.29870E-03
1.22927E+05;1.29873E-03
1.22930E+05;1.29875E-03
1.22932E+05;1.29878E-03
1.22934E+05;1.29880E-03
1.22937E+05;1.29883E-03
1.22941E+05;1.29887E-03
1.22946E+05;1.29892E-03
1.22951E+05;1.29897E-03
1.22955E+05;1.29902E-03
1.22959E+05;1.29907E-03
1.22964E+05;1.29911E-03
1.22968E+05;1.29916E-03
1.22973E+05;1.29921E-03
1.22977E+05;1.29925E-03
1.22982E+05;1.29930E-03
1.22986E+05;1.29935E-03
1.22995E+05;1.29944E-03
1.23004E+05;1.29953E-03
1.23013E+05;1.29963E-03
1.23021E+05;1.29972E-03
1.23030E+05;1.29981E-03
1.23038E+05;1.29990E-03
1.23047E+05;1.29999E-03
1.23055E+05;1.30008E-03
1.23064E+05;1.30017E-03
1.23072E+05;1.30026E-03
1.23089E+05;1.30043E-03
1.23106E+05;1.30061E-03
1.23123E+05;1.30079E-03
1.23140E+05;1.30097E-03
1.23156E+05;1.30115E-03
1.23173E+05;1.30133E-03
1.23190E+05;1.30150E-03
1.23207E+05;1.30168E-03
1.23224E+05;1.30186E-03
1.23241E+05;1.30204E-03
1.23258E+05;1.30222E-03
1.23291E+05;1.30257E-03
1.23325E+05;1.30293E-03
1.23359E+05;1.30329E-03
1.23393E+05;1.30364E-03
1.23426E+05;1.30400E-03
1.23487E+05;1.30464E-03
1.23548E+05;1.30528E-03
1.23609E+05;1.30593E-03
1.23669E+05;1.30657E-03
1.23730E+05;1.30721E-03
1.23791E+05;1.30785E-03
1.23852E+05;1.30849E-03
1.23912E+05;1.30914E-03
1.24034E+05;1.31042E-03
1.24155E+05;1.31170E-03
1.24398E+05;1.31427E-03
1.24614E+05;1.31655E-03
1.24783E+05;1.31833E-03
1.24952E+05;1.32012E-03
1.25121E+05;1.32190E-03
1.25290E+05;1.32368E-03
1.25458E+05;1.32547E-03
1.25543E+05;1.32636E-03
1.25627E+05;1.32725E-03
1.25711E+05;1.32814E-03
1.25796E+05;1.32903E-03
1.25880E+05;1.32992E-03
1.25922E+05;1.33037E-03
1.25965E+05;1.33082E-03
1.26005E+05;1.33124E-03
1.26046E+05;1.33167E-03
1.26086E+05;1.33210E-03
1.26106E+05;1.33231E-03
1.26127E+05;1.33253E-03
1.26142E+05;1.33269E-03
1.26157E+05;1.33285E-03
1.26172E+05;1.33301E-03
1.26187E+05;1.33317E-03
1.26203E+05;1.33333E-03
1.26210E+05;1.33341E-03
1.26218E+05;1.33349E-03
1.26225E+05;1.33357E-03
1.26233E+05;1.33365E-03
1.26241E+05;1.33373E-03
1.26248E+05;1.33381E-03
1.26254E+05;1.33387E-03
1.26260E+05;1.33394E-03
1.26266E+05;1.33400E-03
1.26272E+05;1.33406E-03
1.26275E+05;1.33409E-03
1.26278E+05;1.33412E-03
1.26281E+05;1.33416E-03
1.26284E+05;1.33419E-03
1.26287E+05;1.33422E-03
1.26289E+05;1.33425E-03
1.26291E+05;1.33426E-03
1.26292E+05;1.33428E-03
1.26294E+05;1.33430E-03
1.26295E+05;1.33431E-03
1.26297E+05;1.33433E-03
1.26298E+05;1.33434E-03
1.26300E+05;1.33436E-03
1.26301E+05;1.33437E-03
1.26302E+05;1.33438E-03
1.26303E+05;1.33439E-03
1.26304E+05;1.33440E-03
1.26304E+05;1.33440E-03
1.26305E+05;1.33441E-03
1.26306E+05;1.33442E-03
1.26306E+05;1.33443E-03
1.26307E+05;1.33444E-03
1.26308E+05;1.33444E-03
1.26309E+05;1.33445E-03
1.26309E+05;1.33446E-03
1.26310E+05;1.33447E-03
1.26311E+05;1.33448E-03
1.26312E+05;1.33448E-03
1.26313E+05;1.33450E-03
1.26315E+05;1.33451E-03
1.26316E+05;1.33453E-03
1.26318E+05;1.33454E-03
1.26319E+05;1.33456E-03
1.26320E+05;1.33458E-03
1.26322E+05;1.33459E-03
1.26323E+05;1.33461E-03
1.26325E+05;1.33462E-03
1.26328E+05;1.33465E-03
1.26331E+05;1.33468E-03
1.26334E+05;1.33472E-03
1.26337E+05;1.33475E-03
1.26339E+05;1.33477E-03
1.26341E+05;1.33479E-03
1.26343E+05;1.33481E-03
1.26344E+05;1.33482E-03
1.26347E+05;1.33485E-03
1.26349E+05;1.33488E-03
1.26351E+05;1.33490E-03
1.26354E+05;1.33493E-03
1.26362E+05;1.33502E-03
1.26364E+05;1.33503E-03
1.26365E+05;1.33505E-03
1.26366E+05;1.33506E-03
1.26368E+05;1.33508E-03
1.26369E+05;1.33509E-03
1.26370E+05;1.33510E-03
1.26372E+05;1.33512E-03
1.26373E+05;1.33513E-03
1.26374E+05;1.33514E-03
1.26375E+05;1.33515E-03
1.26376E+05;1.33516E-03
1.26376E+05;1.33517E-03
1.26377E+05;1.33518E-03
1.26378E+05;1.33519E-03
1.26379E+05;1.33519E-03
1.26380E+05;1.33520E-03
1.26381E+05;1.33521E-03
1.26382E+05;1.33522E-03
1.26382E+05;1.33523E-03
1.26383E+05;1.33524E-03
1.26384E+05;1.33525E-03
1.26385E+05;1.33526E-03
1.26386E+05;1.33527E-03
1.26387E+05;1.33527E-03
1.26388E+05;1.33528E-03
1.26388E+05;1.33529E-03
1.26389E+05;1.33530E-03
1.26390E+05;1.33531E-03
1.26392E+05;1.33533E-03
1.26394E+05;1.33535E-03
1.26395E+05;1.33537E-03
1.26397E+05;1.33538E-03
1.26399E+05;1.33540E-03
1.26400E+05;1.33542E-03
1.26402E+05;1.33544E-03
1.26404E+05;1.33546E-03
1.26407E+05;1.33549E-03
1.26411E+05;1.33553E-03
1.26414E+05;1.33556E-03
1.26418E+05;1.33560E-03
1.26421E+05;1.33564E-03
1.26428E+05;1.33571E-03
1.26435E+05;1.33578E-03
1.26441E+05;1.33585E-03
1.26448E+05;1.33593E-03
1.26455E+05;1.33600E-03
1.26462E+05;1.33607E-03
1.26473E+05;1.33619E-03
1.26484E+05;1.33630E-03
1.26495E+05;1.33642E-03
1.26507E+05;1.33654E-03
1.26529E+05;1.33678E-03
1.26552E+05;1.33702E-03
1.26570E+05;1.33721E-03
1.26587E+05;1.33739E-03
1.26623E+05;1.33777E-03
1.26658E+05;1.33814E-03
1.26694E+05;1.33852E-03
1.26729E+05;1.33889E-03
1.26765E+05;1.33927E-03
1.26800E+05;1.33964E-03
1.26818E+05;1.33983E-03
1.26835E+05;1.34002E-03
1.26861E+05;1.34029E-03
1.26882E+05;1.34051E-03
1.26903E+05;1.34073E-03
1.26924E+05;1.34095E-03
1.26945E+05;1.34117E-03
1.26956E+05;1.34129E-03
1.26966E+05;1.34140E-03
1.26977E+05;1.34151E-03
1.26987E+05;1.34162E-03
1.26997E+05;1.34173E-03
1.27008E+05;1.34184E-03
1.27018E+05;1.34195E-03
1.27029E+05;1.34206E-03
1.27039E+05;1.34217E-03
1.27050E+05;1.34228E-03
1.27060E+05;1.34239E-03
1.27071E+05;1.34250E-03
1.27081E+05;1.34261E-03
1.27087E+05;1.34267E-03
1.27092E+05;1.34272E-03
1.27097E+05;1.34278E-03
1.27102E+05;1.34284E-03
1.27107E+05;1.34289E-03
1.27113E+05;1.34295E-03
1.27120E+05;1.34302E-03
1.27126E+05;1.34309E-03
1.27133E+05;1.34316E-03
1.27140E+05;1.34323E-03
1.27144E+05;1.34327E-03
1.27147E+05;1.34331E-03
1.27150E+05;1.34334E-03
1.27154E+05;1.34338E-03
1.27157E+05;1.34342E-03
1.27161E+05;1.34345E-03
1.27164E+05;1.34349E-03
1.27167E+05;1.34352E-03
1.27172E+05;1.34358E-03
1.27177E+05;1.34363E-03
1.27187E+05;1.34373E-03
1.27192E+05;1.34379E-03
1.27197E+05;1.34384E-03
1.27202E+05;1.34389E-03
1.27207E+05;1.34394E-03
1.27210E+05;1.34398E-03
1.27213E+05;1.34401E-03
1.27220E+05;1.34408E-03
1.27226E+05;1.34414E-03
1.27232E+05;1.34421E-03
1.27238E+05;1.34427E-03
1.27245E+05;1.34434E-03
1.27251E+05;1.34441E-03
1.27257E+05;1.34447E-03
1.27261E+05;1.34451E-03
1.27264E+05;1.34454E-03
1.27268E+05;1.34458E-03
1.27271E+05;1.34462E-03
1.27275E+05;1.34466E-03
1.27278E+05;1.34469E-03
1.27285E+05;1.34477E-03
1.27292E+05;1.34484E-03
1.27299E+05;1.34491E-03
1.27306E+05;1.34499E-03
1.27313E+05;1.34506E-03
1.27319E+05;1.34512E-03
1.27325E+05;1.34519E-03
1.27331E+05;1.34525E-03
1.27337E+05;1.34531E-03
1.27342E+05;1.34537E-03
1.27348E+05;1.34544E-03
1.27360E+05;1.34556E-03
1.27372E+05;1.34568E-03
1.27384E+05;1.34581E-03
1.27396E+05;1.34593E-03
1.27407E+05;1.34606E-03
1.27419E+05;1.34618E-03
1.27431E+05;1.34631E-03
1.27443E+05;1.34643E-03
1.27455E+05;1.34656E-03
1.27466E+05;1.34668E-03
1.27478E+05;1.34681E-03
1.27502E+05;1.34706E-03
1.27525E+05;1.34731E-03
1.27549E+05;1.34756E-03
1.27573E+05;1.34780E-03
1.27596E+05;1.34805E-03
1.27621E+05;1.34832E-03
1.27646E+05;1.34858E-03
1.27670E+05;1.34884E-03
1.27695E+05;1.34910E-03
1.27720E+05;1.34936E-03
1.27744E+05;1.34962E-03
1.27794E+05;1.35014E-03
1.27843E+05;1.35066E-03
1.27893E+05;1.35118E-03
1.27942E+05;1.35171E-03
1.27991E+05;1.35223E-03
1.28043E+05;1.35277E-03
1.28094E+05;1.35332E-03
1.28146E+05;1.35386E-03
1.28197E+05;1.35440E-03
1.28300E+05;1.35549E-03
1.28403E+05;1.35658E-03
1.28507E+05;1.35767E-03
1.28610E+05;1.35876E-03
1.28713E+05;1.35985E-03
1.28816E+05;1.36094E-03
1.28902E+05;1.36185E-03
1.28945E+05;1.36230E-03
1.28987E+05;1.36275E-03
1.29030E+05;1.36321E-03
1.29073E+05;1.36366E-03
1.29116E+05;1.36411E-03
1.29138E+05;1.36434E-03
1.29159E+05;1.36457E-03
1.29177E+05;1.36476E-03
1.29196E+05;1.36495E-03
1.29214E+05;1.36515E-03
1.29232E+05;1.36534E-03
1.29250E+05;1.36553E-03
1.29260E+05;1.36563E-03
1.29269E+05;1.36572E-03
1.29278E+05;1.36582E-03
1.29287E+05;1.36592E-03
1.29296E+05;1.36601E-03
1.29305E+05;1.36611E-03
1.29313E+05;1.36619E-03
1.29321E+05;1.36628E-03
1.29329E+05;1.36636E-03
1.29337E+05;1.36645E-03
1.29341E+05;1.36649E-03
1.29345E+05;1.36653E-03
1.29349E+05;1.36658E-03
1.29353E+05;1.36662E-03
1.29358E+05;1.36666E-03
1.29362E+05;1.36670E-03
1.29366E+05;1.36675E-03
1.29370E+05;1.36679E-03
1.29374E+05;1.36683E-03
1.29378E+05;1.36687E-03
1.29380E+05;1.36690E-03
1.29382E+05;1.36692E-03
1.29384E+05;1.36694E-03
1.29386E+05;1.36696E-03
1.29388E+05;1.36698E-03
1.29390E+05;1.36700E-03
1.29392E+05;1.36702E-03
1.29394E+05;1.36705E-03
1.29396E+05;1.36707E-03
1.29397E+05;1.36708E-03
1.29398E+05;1.36709E-03
1.29399E+05;1.36710E-03
1.29400E+05;1.36711E-03
1.29401E+05;1.36712E-03
1.29402E+05;1.36713E-03
1.29403E+05;1.36714E-03
1.29404E+05;1.36715E-03
1.29405E+05;1.36717E-03
1.29406E+05;1.36718E-03
1.29407E+05;1.36719E-03
1.29408E+05;1.36720E-03
1.29409E+05;1.36721E-03
1.29410E+05;1.36722E-03
1.29412E+05;1.36723E-03
1.29413E+05;1.36724E-03
1.29415E+05;1.36727E-03
1.29417E+05;1.36729E-03
1.29419E+05;1.36731E-03
1.29424E+05;1.36736E-03
1.29428E+05;1.36741E-03
1.29431E+05;1.36744E-03
1.29434E+05;1.36747E-03
1.29436E+05;1.36749E-03
1.29438E+05;1.36751E-03
1.29439E+05;1.36753E-03
1.29441E+05;1.36754E-03
1.29443E+05;1.36756E-03
1.29444E+05;1.36758E-03
1.29446E+05;1.36760E-03
1.29448E+05;1.36762E-03
1.29452E+05;1.36766E-03
1.29456E+05;1.36770E-03
1.29457E+05;1.36772E-03
1.29459E+05;1.36773E-03
1.29461E+05;1.36775E-03
1.29462E+05;1.36777E-03
1.29464E+05;1.36779E-03
1.29466E+05;1.36781E-03
1.29467E+05;1.36782E-03
1.29469E+05;1.36784E-03
1.29470E+05;1.36785E-03
1.29472E+05;1.36787E-03
1.29473E+05;1.36789E-03
1.29475E+05;1.36790E-03
1.29476E+05;1.36792E-03
1.29478E+05;1.36793E-03
1.29479E+05;1.36795E-03
1.29481E+05;1.36797E-03
1.29482E+05;1.36798E-03
1.29484E+05;1.36800E-03
1.29485E+05;1.36801E-03
1.29487E+05;1.36803E-03
1.29488E+05;1.36804E-03
1.29490E+05;1.36806E-03
1.29491E+05;1.36808E-03
1.29493E+05;1.36809E-03
1.29496E+05;1.36812E-03
1.29499E+05;1.36816E-03
1.29502E+05;1.36819E-03
1.29505E+05;1.36822E-03
1.29508E+05;1.36825E-03
1.29511E+05;1.36828E-03
1.29514E+05;1.36832E-03
1.29517E+05;1.36835E-03
1.29520E+05;1.36838E-03
1.29526E+05;1.36844E-03
1.29532E+05;1.36851E-03
1.29538E+05;1.36857E-03
1.29544E+05;1.36863E-03
1.29550E+05;1.36870E-03
1.29556E+05;1.36876E-03
1.29562E+05;1.36883E-03
1.29568E+05;1.36889E-03
1.29574E+05;1.36895E-03
1.29587E+05;1.36908E-03
1.29599E+05;1.36921E-03
1.29611E+05;1.36934E-03
1.29623E+05;1.36947E-03
1.29635E+05;1.36959E-03
1.29649E+05;1.36974E-03
1.29663E+05;1.36989E-03
1.29677E+05;1.37003E-03
1.29690E+05;1.37018E-03
1.29718E+05;1.37047E-03
1.29746E+05;1.37076E-03
1.29774E+05;1.37106E-03
1.29801E+05;1.37135E-03
1.29857E+05;1.37194E-03
1.29912E+05;1.37252E-03
1.29968E+05;1.37311E-03
1.30078E+05;1.37428E-03
1.30169E+05;1.37524E-03
1.30317E+05;1.37680E-03
1.30465E+05;1.37836E-03
1.30613E+05;1.37993E-03
1.30761E+05;1.38149E-03
1.30909E+05;1.38305E-03
1.31057E+05;1.38461E-03
1.31204E+05;1.38618E-03
1.31278E+05;1.38696E-03
1.31352E+05;1.38774E-03
1.31438E+05;1.38864E-03
1.31523E+05;1.38954E-03
1.31608E+05;1.39044E-03
1.31693E+05;1.39134E-03
1.31736E+05;1.39179E-03
1.31779E+05;1.39224E-03
1.31821E+05;1.39269E-03
1.31864E+05;1.39314E-03
1.31907E+05;1.39359E-03
1.31949E+05;1.39404E-03
1.31992E+05;1.39450E-03
1.32035E+05;1.39494E-03
1.32064E+05;1.39526E-03
1.32094E+05;1.39558E-03
1.32124E+05;1.39589E-03
1.32154E+05;1.39621E-03
1.32184E+05;1.39652E-03
1.32199E+05;1.39668E-03
1.32214E+05;1.39684E-03
1.32229E+05;1.39700E-03
1.32244E+05;1.39715E-03
1.32259E+05;1.39731E-03
1.32266E+05;1.39739E-03
1.32273E+05;1.39747E-03
1.32281E+05;1.39755E-03
1.32288E+05;1.39763E-03
1.32296E+05;1.39771E-03
1.32303E+05;1.39778E-03
1.32307E+05;1.39783E-03
1.32311E+05;1.39786E-03
1.32315E+05;1.39790E-03
1.32318E+05;1.39794E-03
1.32322E+05;1.39798E-03
1.32326E+05;1.39802E-03
1.32329E+05;1.39806E-03
1.32333E+05;1.39810E-03
1.32337E+05;1.39814E-03
1.32341E+05;1.39818E-03
1.32344E+05;1.39822E-03
1.32348E+05;1.39826E-03
1.32355E+05;1.39833E-03
1.32359E+05;1.39837E-03
1.32362E+05;1.39841E-03
1.32365E+05;1.39844E-03
1.32368E+05;1.39847E-03
1.32371E+05;1.39850E-03
1.32374E+05;1.39853E-03
1.32377E+05;1.39857E-03
1.32380E+05;1.39860E-03
1.32393E+05;1.39873E-03
1.32398E+05;1.39878E-03
1.32403E+05;1.39883E-03
1.32405E+05;1.39886E-03
1.32407E+05;1.39888E-03
1.32412E+05;1.39893E-03
1.32417E+05;1.39899E-03
1.32422E+05;1.39904E-03
1.32427E+05;1.39909E-03
1.32431E+05;1.39914E-03
1.32436E+05;1.39919E-03
1.32441E+05;1.39924E-03
1.32451E+05;1.39935E-03
1.32461E+05;1.39945E-03
1.32472E+05;1.39956E-03
1.32482E+05;1.39967E-03
1.32502E+05;1.39988E-03
1.32522E+05;1.40010E-03
1.32543E+05;1.40031E-03
1.32563E+05;1.40053E-03
1.32583E+05;1.40074E-03
1.32604E+05;1.40096E-03
1.32624E+05;1.40118E-03
1.32645E+05;1.40140E-03
1.32656E+05;1.40151E-03
1.32666E+05;1.40162E-03
1.32676E+05;1.40173E-03
1.32687E+05;1.40184E-03
1.32700E+05;1.40198E-03
1.32713E+05;1.40212E-03
1.32727E+05;1.40226E-03
1.32740E+05;1.40240E-03
1.32793E+05;1.40295E-03
1.32819E+05;1.40323E-03
1.32832E+05;1.40337E-03
1.32846E+05;1.40351E-03
1.32859E+05;1.40365E-03
1.32872E+05;1.40379E-03
1.32885E+05;1.40393E-03
1.32898E+05;1.40407E-03
1.32914E+05;1.40424E-03
1.32929E+05;1.40440E-03
1.32945E+05;1.40456E-03
1.32960E+05;1.40473E-03
1.32991E+05;1.40505E-03
1.33022E+05;1.40538E-03
1.33053E+05;1.40571E-03
1.33084E+05;1.40604E-03
1.33115E+05;1.40636E-03
1.33146E+05;1.40669E-03
1.33182E+05;1.40707E-03
1.33218E+05;1.40745E-03
1.33254E+05;1.40783E-03
1.33289E+05;1.40820E-03
1.33325E+05;1.40858E-03
1.33361E+05;1.40896E-03
1.33397E+05;1.40934E-03
1.33432E+05;1.40971E-03
1.33504E+05;1.41047E-03
1.33575E+05;1.41122E-03
1.33647E+05;1.41198E-03
1.33718E+05;1.41274E-03
1.33795E+05;1.41354E-03
1.33871E+05;1.41435E-03
1.33938E+05;1.41505E-03
1.34005E+05;1.41576E-03
1.34071E+05;1.41646E-03
1.34138E+05;1.41717E-03
1.34205E+05;1.41787E-03
1.34272E+05;1.41858E-03
1.34338E+05;1.41928E-03
1.34405E+05;1.41999E-03
1.34467E+05;1.42064E-03
1.34529E+05;1.42130E-03
1.34591E+05;1.42195E-03
1.34653E+05;1.42261E-03
1.34684E+05;1.42294E-03
1.34715E+05;1.42326E-03
1.34746E+05;1.42359E-03
1.34777E+05;1.42392E-03
1.34808E+05;1.42425E-03
1.34839E+05;1.42457E-03
1.34870E+05;1.42490E-03
1.34901E+05;1.42523E-03
1.34927E+05;1.42551E-03
1.34953E+05;1.42578E-03
1.34980E+05;1.42606E-03
1.35006E+05;1.42634E-03
1.35032E+05;1.42661E-03
1.35045E+05;1.42675E-03
1.35058E+05;1.42689E-03
1.35071E+05;1.42703E-03
1.35084E+05;1.42717E-03
1.35098E+05;1.42731E-03
1.35111E+05;1.42744E-03
1.35126E+05;1.42761E-03
1.35142E+05;1.42777E-03
1.35157E+05;1.42794E-03
1.35173E+05;1.42810E-03
1.35188E+05;1.42826E-03
1.35204E+05;1.42843E-03
1.35219E+05;1.42859E-03
1.35235E+05;1.42875E-03
1.35246E+05;1.42887E-03
1.35257E+05;1.42899E-03
1.35280E+05;1.42924E-03
1.35292E+05;1.42936E-03
1.35303E+05;1.42948E-03
1.35315E+05;1.42960E-03
1.35326E+05;1.42972E-03
1.35333E+05;1.42980E-03
1.35341E+05;1.42987E-03
1.35348E+05;1.42995E-03
1.35355E+05;1.43003E-03
1.35370E+05;1.43019E-03
1.35385E+05;1.43034E-03
1.35399E+05;1.43050E-03
1.35414E+05;1.43065E-03
1.35429E+05;1.43080E-03
1.35443E+05;1.43096E-03
1.35452E+05;1.43106E-03
1.35462E+05;1.43115E-03
1.35471E+05;1.43125E-03
1.35480E+05;1.43134E-03
1.35489E+05;1.43144E-03
1.35498E+05;1.43153E-03
1.35516E+05;1.43172E-03
1.35534E+05;1.43192E-03
1.35552E+05;1.43211E-03
1.35570E+05;1.43230E-03
1.35588E+05;1.43249E-03
1.35606E+05;1.43268E-03
1.35625E+05;1.43287E-03
1.35643E+05;1.43306E-03
1.35661E+05;1.43326E-03
1.35679E+05;1.43345E-03
1.35697E+05;1.43364E-03
1.35733E+05;1.43402E-03
1.35769E+05;1.43440E-03
1.35806E+05;1.43479E-03
1.35842E+05;1.43517E-03
1.35878E+05;1.43555E-03
1.35914E+05;1.43593E-03
1.35969E+05;1.43651E-03
1.36023E+05;1.43708E-03
1.36061E+05;1.43749E-03
1.36100E+05;1.43789E-03
1.36138E+05;1.43830E-03
1.36177E+05;1.43871E-03
1.36215E+05;1.43912E-03
1.36235E+05;1.43932E-03
1.36254E+05;1.43952E-03
1.36273E+05;1.43973E-03
1.36292E+05;1.43993E-03
1.36312E+05;1.44013E-03
1.36331E+05;1.44033E-03
1.36350E+05;1.44054E-03
1.36369E+05;1.44074E-03
1.36389E+05;1.44095E-03
1.36408E+05;1.44115E-03
1.36427E+05;1.44135E-03
1.36437E+05;1.44145E-03
1.36446E+05;1.44155E-03
1.36456E+05;1.44166E-03
1.36465E+05;1.44176E-03
1.36475E+05;1.44186E-03
1.36485E+05;1.44196E-03
1.36497E+05;1.44209E-03
1.36509E+05;1.44222E-03
1.36522E+05;1.44235E-03
1.36534E+05;1.44248E-03
1.36546E+05;1.44261E-03
1.36558E+05;1.44274E-03
1.36571E+05;1.44287E-03
1.36583E+05;1.44300E-03
1.36608E+05;1.44326E-03
1.36621E+05;1.44340E-03
1.36627E+05;1.44346E-03
1.36633E+05;1.44353E-03
1.36639E+05;1.44359E-03
1.36645E+05;1.44366E-03
1.36651E+05;1.44372E-03
1.36657E+05;1.44378E-03
1.36669E+05;1.44391E-03
1.36681E+05;1.44404E-03
1.36693E+05;1.44417E-03
1.36705E+05;1.44429E-03
1.36717E+05;1.44442E-03
1.36729E+05;1.44455E-03
1.36737E+05;1.44463E-03
1.36745E+05;1.44471E-03
1.36753E+05;1.44480E-03
1.36761E+05;1.44488E-03
1.36769E+05;1.44497E-03
1.36777E+05;1.44505E-03
1.36785E+05;1.44513E-03
1.36793E+05;1.44522E-03
1.36809E+05;1.44538E-03
1.36825E+05;1.44555E-03
1.36840E+05;1.44572E-03
1.36856E+05;1.44589E-03
1.36870E+05;1.44603E-03
1.36883E+05;1.44617E-03
1.36896E+05;1.44631E-03
1.36909E+05;1.44645E-03
1.36922E+05;1.44659E-03
1.36936E+05;1.44673E-03
1.36962E+05;1.44700E-03
1.36989E+05;1.44728E-03
1.37015E+05;1.44756E-03
1.37041E+05;1.44784E-03
1.37068E+05;1.44812E-03
1.37094E+05;1.44840E-03
1.37121E+05;1.44868E-03
1.37147E+05;1.44896E-03
1.37174E+05;1.44924E-03
1.37200E+05;1.44952E-03
1.37227E+05;1.44980E-03
1.37253E+05;1.45008E-03
1.37279E+05;1.45036E-03
1.37332E+05;1.45092E-03
1.37385E+05;1.45148E-03
1.37438E+05;1.45203E-03
1.37491E+05;1.45259E-03
1.37547E+05;1.45319E-03
1.37604E+05;1.45378E-03
1.37660E+05;1.45438E-03
1.37717E+05;1.45498E-03
1.37773E+05;1.45557E-03
1.37829E+05;1.45617E-03
1.37942E+05;1.45736E-03
1.38055E+05;1.45855E-03
1.38168E+05;1.45974E-03
1.38281E+05;1.46094E-03
1.38394E+05;1.46213E-03
1.38513E+05;1.46339E-03
1.38633E+05;1.46466E-03
1.38753E+05;1.46593E-03
1.38873E+05;1.46719E-03
1.38993E+05;1.46846E-03
1.39113E+05;1.46973E-03
1.39353E+05;1.47226E-03
1.39592E+05;1.47479E-03
1.39832E+05;1.47733E-03
1.40072E+05;1.47986E-03
1.40312E+05;1.48239E-03
1.40566E+05;1.48508E-03
1.40819E+05;1.48776E-03
1.41073E+05;1.49044E-03
1.41200E+05;1.49178E-03
1.41327E+05;1.49312E-03
1.41454E+05;1.49446E-03
1.41581E+05;1.49580E-03
1.41708E+05;1.49715E-03
1.41835E+05;1.49849E-03
1.41962E+05;1.49983E-03
1.42089E+05;1.50117E-03
1.42216E+05;1.50251E-03
1.42343E+05;1.50385E-03
1.42456E+05;1.50504E-03
1.42568E+05;1.50623E-03
1.42681E+05;1.50743E-03
1.42794E+05;1.50862E-03
1.42907E+05;1.50981E-03
1.42963E+05;1.51041E-03
1.43020E+05;1.51100E-03
1.43076E+05;1.51160E-03
1.43132E+05;1.51219E-03
1.43189E+05;1.51279E-03
1.43245E+05;1.51339E-03
1.43298E+05;1.51394E-03
1.43351E+05;1.51450E-03
1.43404E+05;1.51506E-03
1.43457E+05;1.51562E-03
1.43483E+05;1.51590E-03
1.43510E+05;1.51618E-03
1.43536E+05;1.51646E-03
1.43563E+05;1.51674E-03
1.43589E+05;1.51702E-03
1.43616E+05;1.51730E-03
1.43642E+05;1.51758E-03
1.43668E+05;1.51786E-03
1.43683E+05;1.51801E-03
1.43698E+05;1.51817E-03
1.43713E+05;1.51833E-03
1.43728E+05;1.51849E-03
1.43743E+05;1.51865E-03
1.43751E+05;1.51873E-03
1.43758E+05;1.51881E-03
1.43766E+05;1.51889E-03
1.43773E+05;1.51897E-03
1.43781E+05;1.51904E-03
1.43788E+05;1.51912E-03
1.43798E+05;1.51923E-03
1.43808E+05;1.51933E-03
1.43817E+05;1.51943E-03
1.43827E+05;1.51953E-03
1.43832E+05;1.51958E-03
1.43837E+05;1.51964E-03
1.43842E+05;1.51969E-03
1.43846E+05;1.51974E-03
1.43851E+05;1.51979E-03
1.43856E+05;1.51984E-03
1.43861E+05;1.51989E-03
1.43866E+05;1.51994E-03
1.43871E+05;1.52000E-03
1.43876E+05;1.52005E-03
1.43882E+05;1.52011E-03
1.43887E+05;1.52017E-03
1.43892E+05;1.52022E-03
1.43898E+05;1.52028E-03
1.43903E+05;1.52033E-03
1.43908E+05;1.52039E-03
1.43913E+05;1.52044E-03
1.43918E+05;1.52049E-03
