Incident energy [eV];Computed function [b]
4.703896E+05;7.240031E-05
4.703930E+05;7.240275E-05
4.703964E+05;7.240519E-05
4.703998E+05;7.240763E-05
4.704035E+05;7.241029E-05
4.704071E+05;7.241288E-05
4.704096E+05;7.241467E-05
4.704121E+05;7.241646E-05
4.704146E+05;7.241826E-05
4.704171E+05;7.242005E-05
4.704221E+05;7.242364E-05
4.704270E+05;7.242716E-05
4.704362E+05;7.243376E-05
4.704408E+05;7.243706E-05
4.704453E+05;7.244029E-05
4.704491E+05;7.244302E-05
4.704529E+05;7.244575E-05
4.704581E+05;7.244948E-05
4.704632E+05;7.245314E-05
4.704672E+05;7.245601E-05
4.704712E+05;7.245888E-05
4.704792E+05;7.246463E-05
4.704872E+05;7.247037E-05
4.704951E+05;7.247604E-05
4.705009E+05;7.248020E-05
4.705067E+05;7.248437E-05
4.705125E+05;7.248853E-05
4.705154E+05;7.249061E-05
4.705183E+05;7.249269E-05
4.705212E+05;7.249477E-05
4.705241E+05;7.249685E-05
4.705270E+05;7.249894E-05
4.705299E+05;7.250102E-05
4.705328E+05;7.250310E-05
4.705357E+05;7.250518E-05
4.705414E+05;7.250927E-05
4.705465E+05;7.251293E-05
4.705515E+05;7.251652E-05
4.705565E+05;7.252011E-05
4.705615E+05;7.252370E-05
4.705665E+05;7.252729E-05
4.705715E+05;7.253088E-05
4.705765E+05;7.253447E-05
4.705815E+05;7.253806E-05
4.705865E+05;7.254165E-05
4.705915E+05;7.254524E-05
4.706015E+05;7.255241E-05
4.706115E+05;7.255959E-05
4.706215E+05;7.256677E-05
4.706323E+05;7.257452E-05
4.706431E+05;7.258227E-05
4.706539E+05;7.259002E-05
4.706647E+05;7.259777E-05
4.706755E+05;7.260553E-05
4.706863E+05;7.261328E-05
4.706971E+05;7.262103E-05
4.707079E+05;7.262878E-05
4.707295E+05;7.264429E-05
4.707511E+05;7.265979E-05
4.707727E+05;7.267530E-05
4.707942E+05;7.269073E-05
4.708235E+05;7.271176E-05
4.708528E+05;7.273279E-05
4.708821E+05;7.275382E-05
4.709114E+05;7.277485E-05
4.709407E+05;7.279588E-05
4.709700E+05;7.281691E-05
4.710286E+05;7.285897E-05
4.710872E+05;7.290104E-05
4.711458E+05;7.294310E-05
4.712630E+05;7.302722E-05
4.713617E+05;7.309807E-05
4.714481E+05;7.316008E-05
4.715345E+05;7.322210E-05
4.717072E+05;7.334606E-05
4.718799E+05;7.347002E-05
4.720526E+05;7.359398E-05
4.724762E+05;7.389803E-05
4.728998E+05;7.420208E-05
4.737470E+05;7.481018E-05
4.745942E+05;7.541829E-05
4.750178E+05;7.572234E-05
4.754413E+05;7.602632E-05
4.758649E+05;7.633036E-05
4.762885E+05;7.663441E-05
4.767121E+05;7.693847E-05
4.771357E+05;7.724252E-05
4.775593E+05;7.754657E-05
4.779829E+05;7.785062E-05
4.788300E+05;7.845865E-05
4.796800E+05;7.906876E-05
4.805300E+05;7.967887E-05
4.809550E+05;7.998392E-05
4.813800E+05;8.028898E-05
4.822300E+05;8.089909E-05
4.829100E+05;8.138718E-05
4.835900E+05;8.187527E-05
4.841300E+05;8.226287E-05
4.846699E+05;8.265040E-05
4.857497E+05;8.342546E-05
4.868296E+05;8.420059E-05
4.879094E+05;8.497565E-05
4.884494E+05;8.536325E-05
4.889893E+05;8.575078E-05
4.895292E+05;8.613830E-05
4.900691E+05;8.652583E-05
4.906091E+05;8.691343E-05
4.911490E+05;8.730096E-05
4.916889E+05;8.768849E-05
4.922288E+05;8.807601E-05
4.927353E+05;8.843957E-05
4.932418E+05;8.880312E-05
4.936692E+05;8.910991E-05
4.938829E+05;8.926329E-05
4.940966E+05;8.941668E-05
4.943103E+05;8.957007E-05
4.944172E+05;8.964680E-05
4.945240E+05;8.972346E-05
4.946309E+05;8.980019E-05
4.947377E+05;8.987685E-05
4.948446E+05;8.995358E-05
4.948980E+05;8.999191E-05
4.949514E+05;9.003024E-05
4.950068E+05;9.007000E-05
4.950622E+05;9.010977E-05
4.951176E+05;9.014953E-05
4.951730E+05;9.018930E-05
4.952284E+05;9.022906E-05
4.952561E+05;9.024894E-05
4.952838E+05;9.026883E-05
4.953115E+05;9.028871E-05
4.953392E+05;9.030859E-05
4.953669E+05;9.032847E-05
4.953946E+05;9.034835E-05
4.954204E+05;9.036687E-05
4.954461E+05;9.038532E-05
4.954718E+05;9.040377E-05
4.954975E+05;9.042221E-05
4.955104E+05;9.043147E-05
4.955233E+05;9.044073E-05
4.955362E+05;9.044999E-05
4.955490E+05;9.045918E-05
4.955619E+05;9.046844E-05
4.955747E+05;9.047763E-05
4.955876E+05;9.048689E-05
4.956004E+05;9.049607E-05
4.956133E+05;9.050533E-05
4.956261E+05;9.051452E-05
4.956390E+05;9.052378E-05
4.956518E+05;9.053297E-05
4.956583E+05;9.053763E-05
4.956647E+05;9.054223E-05
4.956711E+05;9.054682E-05
4.956775E+05;9.055142E-05
4.956840E+05;9.055608E-05
4.956904E+05;9.056067E-05
4.956968E+05;9.056527E-05
4.957032E+05;9.056986E-05
4.957092E+05;9.057417E-05
4.957151E+05;9.057840E-05
4.957211E+05;9.058271E-05
4.957270E+05;9.058694E-05
4.957330E+05;9.059125E-05
4.957389E+05;9.059549E-05
4.957419E+05;9.059764E-05
4.957448E+05;9.059972E-05
4.957478E+05;9.060188E-05
4.957507E+05;9.060396E-05
4.957537E+05;9.060611E-05
4.957567E+05;9.060826E-05
4.957626E+05;9.061250E-05
4.957685E+05;9.061673E-05
4.957744E+05;9.062097E-05
4.957832E+05;9.062729E-05
4.957920E+05;9.063360E-05
4.958008E+05;9.063992E-05
4.958052E+05;9.064308E-05
4.958095E+05;9.064616E-05
4.958139E+05;9.064932E-05
4.958183E+05;9.065248E-05
4.958271E+05;9.065879E-05
4.958333E+05;9.066324E-05
4.958395E+05;9.066769E-05
4.958457E+05;9.067215E-05
4.958518E+05;9.067652E-05
4.958642E+05;9.068542E-05
4.958704E+05;9.068987E-05
4.958765E+05;9.069425E-05
4.958808E+05;9.069734E-05
4.958851E+05;9.070043E-05
4.958894E+05;9.070351E-05
4.958936E+05;9.070653E-05
4.958979E+05;9.070961E-05
4.959021E+05;9.071263E-05
4.959064E+05;9.071572E-05
4.959106E+05;9.071873E-05
4.959191E+05;9.072483E-05
4.959276E+05;9.073093E-05
4.959361E+05;9.073703E-05
4.959446E+05;9.074313E-05
4.959520E+05;9.074844E-05
4.959594E+05;9.075376E-05
4.959668E+05;9.075907E-05
4.959742E+05;9.076438E-05
4.959816E+05;9.076969E-05
4.959890E+05;9.077500E-05
4.960037E+05;9.078555E-05
4.960185E+05;9.079618E-05
4.960332E+05;9.080673E-05
4.960480E+05;9.081735E-05
4.960627E+05;9.082790E-05
4.960786E+05;9.083932E-05
4.960945E+05;9.085073E-05
4.961104E+05;9.086214E-05
4.961263E+05;9.087355E-05
4.961422E+05;9.088497E-05
4.961581E+05;9.089638E-05
4.961740E+05;9.090779E-05
4.961899E+05;9.091920E-05
4.962217E+05;9.094203E-05
4.962535E+05;9.096486E-05
4.962853E+05;9.098768E-05
4.963171E+05;9.101051E-05
4.963558E+05;9.103829E-05
4.963944E+05;9.106599E-05
4.964330E+05;9.109370E-05
4.964716E+05;9.112140E-05
4.965102E+05;9.114911E-05
4.965488E+05;9.117682E-05
4.966260E+05;9.123223E-05
4.967032E+05;9.128764E-05
4.967804E+05;9.134305E-05
4.968576E+05;9.139846E-05
4.969348E+05;9.145388E-05
4.970074E+05;9.150599E-05
4.970892E+05;9.156470E-05
4.971710E+05;9.162341E-05
4.972528E+05;9.168213E-05
4.973345E+05;9.174078E-05
4.974163E+05;9.179949E-05
4.974980E+05;9.185813E-05
4.975389E+05;9.188749E-05
4.975798E+05;9.191684E-05
4.976207E+05;9.194620E-05
4.976615E+05;9.197549E-05
4.976979E+05;9.200161E-05
4.977342E+05;9.202767E-05
4.977706E+05;9.205380E-05
4.978069E+05;9.207985E-05
4.978433E+05;9.210598E-05
4.978615E+05;9.211904E-05
4.978796E+05;9.213203E-05
4.978978E+05;9.214510E-05
4.979159E+05;9.215809E-05
4.979341E+05;9.217115E-05
4.979522E+05;9.218414E-05
4.979681E+05;9.219556E-05
4.979840E+05;9.220697E-05
4.979999E+05;9.221838E-05
4.980158E+05;9.222979E-05
4.980317E+05;9.224121E-05
4.980476E+05;9.225262E-05
4.980556E+05;9.225836E-05
4.980635E+05;9.226403E-05
4.980715E+05;9.226978E-05
4.980794E+05;9.227545E-05
4.980917E+05;9.228428E-05
4.981040E+05;9.229310E-05
4.981163E+05;9.230193E-05
4.981285E+05;9.231069E-05
4.981408E+05;9.231952E-05
4.981531E+05;9.232835E-05
4.981654E+05;9.233718E-05
4.981776E+05;9.234593E-05
4.981906E+05;9.235526E-05
4.982036E+05;9.236459E-05
4.982101E+05;9.236926E-05
4.982166E+05;9.237393E-05
4.982231E+05;9.237859E-05
4.982296E+05;9.238326E-05
4.982408E+05;9.239130E-05
4.982520E+05;9.239933E-05
4.982625E+05;9.240687E-05
4.982730E+05;9.241441E-05
4.982940E+05;9.242948E-05
4.983045E+05;9.243702E-05
4.983150E+05;9.244455E-05
4.983255E+05;9.245209E-05
4.983360E+05;9.245963E-05
4.983440E+05;9.246537E-05
4.983519E+05;9.247104E-05
4.983599E+05;9.247678E-05
4.983678E+05;9.248245E-05
4.983758E+05;9.248819E-05
4.983837E+05;9.249387E-05
4.983916E+05;9.249954E-05
4.983995E+05;9.250521E-05
4.984154E+05;9.251662E-05
4.984313E+05;9.252803E-05
4.984472E+05;9.253945E-05
4.984630E+05;9.255079E-05
4.984772E+05;9.256098E-05
4.984914E+05;9.257117E-05
4.985056E+05;9.258136E-05
4.985198E+05;9.259156E-05
4.985340E+05;9.260175E-05
4.985482E+05;9.261194E-05
4.985766E+05;9.263233E-05
4.986050E+05;9.265271E-05
4.986334E+05;9.267309E-05
4.986618E+05;9.269348E-05
4.986902E+05;9.271386E-05
4.987186E+05;9.273425E-05
4.987470E+05;9.275464E-05
4.987754E+05;9.277502E-05
4.988038E+05;9.279541E-05
4.988606E+05;9.283617E-05
4.989174E+05;9.287694E-05
4.989742E+05;9.291771E-05
4.990310E+05;9.295848E-05
4.990878E+05;9.299925E-05
4.991446E+05;9.304002E-05
4.991981E+05;9.307842E-05
4.992516E+05;9.311682E-05
4.993585E+05;9.319356E-05
4.994654E+05;9.327029E-05
4.995723E+05;9.334702E-05
4.996793E+05;9.342382E-05
4.997862E+05;9.350055E-05
5.000000E+05;9.368060E-05
5.002179E+05;9.437782E-05
5.004357E+05;9.510130E-05
5.006536E+05;9.582512E-05
5.008714E+05;9.654860E-05
5.013071E+05;9.799588E-05
5.017427E+05;9.944284E-05
5.021784E+05;1.008901E-04
5.026141E+05;1.023374E-04
5.034854E+05;1.052317E-04
5.043568E+05;1.081263E-04
5.052281E+05;1.110205E-04
5.069708E+05;1.168093E-04
5.081907E+05;1.208616E-04
5.094105E+05;1.249134E-04
5.106304E+05;1.289656E-04
5.118502E+05;1.330175E-04
5.130701E+05;1.370697E-04
5.136800E+05;1.390956E-04
5.142899E+05;1.411215E-04
5.148999E+05;1.431478E-04
5.155098E+05;1.451738E-04
5.161197E+05;1.471997E-04
5.167296E+05;1.492256E-04
5.175139E+05;1.518309E-04
5.179060E+05;1.531333E-04
5.182981E+05;1.544358E-04
5.186902E+05;1.557383E-04
5.190823E+05;1.570408E-04
5.194744E+05;1.583432E-04
5.198665E+05;1.596457E-04
5.201062E+05;1.604419E-04
5.203458E+05;1.612378E-04
5.205854E+05;1.620337E-04
5.208250E+05;1.628296E-04
5.210646E+05;1.636254E-04
5.213042E+05;1.644213E-04
5.214240E+05;1.648193E-04
5.215438E+05;1.652173E-04
5.216636E+05;1.656152E-04
5.217834E+05;1.660131E-04
5.218760E+05;1.663208E-04
5.219223E+05;1.664745E-04
5.219686E+05;1.666283E-04
5.220149E+05;1.667821E-04
5.220381E+05;1.668592E-04
5.220612E+05;1.669359E-04
5.220844E+05;1.670130E-04
5.221075E+05;1.670897E-04
5.221191E+05;1.671283E-04
5.221306E+05;1.671665E-04
5.221422E+05;1.672050E-04
5.221537E+05;1.672432E-04
5.221640E+05;1.672774E-04
5.221742E+05;1.673113E-04
5.221844E+05;1.673452E-04
5.221895E+05;1.673621E-04
5.221946E+05;1.673791E-04
5.221997E+05;1.673960E-04
5.222048E+05;1.674129E-04
5.222099E+05;1.674299E-04
5.222150E+05;1.674468E-04
5.222176E+05;1.674555E-04
5.222201E+05;1.674638E-04
5.222227E+05;1.674724E-04
5.222252E+05;1.674807E-04
5.222278E+05;1.674893E-04
5.222303E+05;1.674976E-04
5.222329E+05;1.675063E-04
5.222354E+05;1.675146E-04
5.222378E+05;1.675226E-04
5.222402E+05;1.675305E-04
5.222426E+05;1.675385E-04
5.222450E+05;1.675465E-04
5.222474E+05;1.675544E-04
5.222498E+05;1.675624E-04
5.222522E+05;1.675704E-04
5.222545E+05;1.675780E-04
5.222569E+05;1.675860E-04
5.222593E+05;1.675940E-04
5.222617E+05;1.676019E-04
5.222640E+05;1.676096E-04
5.222688E+05;1.676255E-04
5.222735E+05;1.676411E-04
5.222783E+05;1.676571E-04
5.222831E+05;1.676730E-04
5.222926E+05;1.677046E-04
5.222987E+05;1.677248E-04
5.223048E+05;1.677451E-04
5.223086E+05;1.677577E-04
5.223123E+05;1.677700E-04
5.223131E+05;1.677727E-04
5.223159E+05;1.677820E-04
5.223186E+05;1.677909E-04
5.223241E+05;1.678092E-04
5.223302E+05;1.678295E-04
5.223363E+05;1.678497E-04
5.223475E+05;1.678869E-04
5.223531E+05;1.679055E-04
5.223559E+05;1.679148E-04
5.223587E+05;1.679241E-04
5.223613E+05;1.679328E-04
5.223638E+05;1.679411E-04
5.223663E+05;1.679494E-04
5.223688E+05;1.679577E-04
5.223724E+05;1.679697E-04
5.223760E+05;1.679816E-04
5.223796E+05;1.679936E-04
5.223831E+05;1.680052E-04
5.223867E+05;1.680172E-04
5.223902E+05;1.680288E-04
5.223938E+05;1.680407E-04
5.223973E+05;1.680524E-04
5.224009E+05;1.680643E-04
5.224044E+05;1.680760E-04
5.224080E+05;1.680879E-04
5.224115E+05;1.680995E-04
5.224151E+05;1.681115E-04
5.224186E+05;1.681231E-04
5.224222E+05;1.681351E-04
5.224257E+05;1.681467E-04
5.224311E+05;1.681646E-04
5.224364E+05;1.681822E-04
5.224418E+05;1.682002E-04
5.224471E+05;1.682178E-04
5.224578E+05;1.682533E-04
5.224684E+05;1.682885E-04
5.224791E+05;1.683240E-04
5.224897E+05;1.683593E-04
5.225110E+05;1.684300E-04
5.225323E+05;1.685008E-04
5.225536E+05;1.685715E-04
5.225749E+05;1.686423E-04
5.225962E+05;1.687131E-04
5.226328E+05;1.688347E-04
5.226693E+05;1.689559E-04
5.227423E+05;1.691984E-04
5.228410E+05;1.695262E-04
5.229396E+05;1.698537E-04
5.231368E+05;1.705088E-04
5.233340E+05;1.711639E-04
5.235312E+05;1.718189E-04
5.237284E+05;1.724740E-04
5.239256E+05;1.731290E-04
5.241228E+05;1.737841E-04
5.243200E+05;1.744391E-04
5.244944E+05;1.750184E-04
5.246688E+05;1.755977E-04
5.248432E+05;1.761770E-04
5.250175E+05;1.767560E-04
5.252011E+05;1.773659E-04
5.253846E+05;1.779754E-04
5.257516E+05;1.791946E-04
5.261187E+05;1.804140E-04
5.264857E+05;1.816330E-04
5.268528E+05;1.828524E-04
5.270363E+05;1.834620E-04
5.272198E+05;1.840715E-04
5.274033E+05;1.846810E-04
5.275868E+05;1.852906E-04
5.279538E+05;1.865097E-04
5.282125E+05;1.873690E-04
5.284712E+05;1.882284E-04
5.287299E+05;1.890877E-04
5.289885E+05;1.899468E-04
5.292472E+05;1.908061E-04
5.295059E+05;1.916654E-04
5.300232E+05;1.933837E-04
5.302819E+05;1.942430E-04
5.305406E+05;1.951024E-04
5.310579E+05;1.968208E-04
5.315752E+05;1.985391E-04
5.320925E+05;2.002574E-04
5.326838E+05;2.022216E-04
5.332750E+05;2.041854E-04
5.338663E+05;2.061496E-04
5.344575E+05;2.081134E-04
5.350488E+05;2.100776E-04
5.356400E+05;2.120414E-04
5.362313E+05;2.140055E-04
5.368225E+05;2.159694E-04
5.375247E+05;2.183019E-04
5.382268E+05;2.206341E-04
5.389289E+05;2.229663E-04
5.396310E+05;2.252985E-04
5.403331E+05;2.276307E-04
5.410352E+05;2.299629E-04
5.417373E+05;2.322951E-04
5.420884E+05;2.334614E-04
5.424394E+05;2.346273E-04
5.427351E+05;2.356095E-04
5.430307E+05;2.365915E-04
5.433738E+05;2.377312E-04
5.437168E+05;2.388705E-04
5.438884E+05;2.394405E-04
5.440599E+05;2.400102E-04
5.442314E+05;2.405799E-04
5.444029E+05;2.411496E-04
5.445745E+05;2.417196E-04
5.447460E+05;2.422893E-04
5.449175E+05;2.428590E-04
5.450890E+05;2.434287E-04
5.452605E+05;2.439984E-04
5.454320E+05;2.445680E-04
5.456035E+05;2.451377E-04
5.457750E+05;2.457074E-04
5.460000E+05;2.464548E-04
5.462250E+05;2.472022E-04
5.464500E+05;2.479496E-04
5.466750E+05;2.486969E-04
5.469000E+05;2.494443E-04
5.470688E+05;2.500050E-04
5.472375E+05;2.505654E-04
5.474063E+05;2.511261E-04
5.475750E+05;2.516865E-04
5.477926E+05;2.524093E-04
5.480102E+05;2.531321E-04
5.484453E+05;2.545774E-04
5.486629E+05;2.553003E-04
5.488804E+05;2.560227E-04
5.490980E+05;2.567456E-04
5.493155E+05;2.574680E-04
5.497507E+05;2.589137E-04
5.499683E+05;2.596365E-04
5.501858E+05;2.603590E-04
5.504034E+05;2.610818E-04
5.506209E+05;2.618043E-04
5.510560E+05;2.632496E-04
5.514136E+05;2.644374E-04
5.517712E+05;2.656253E-04
5.521288E+05;2.668131E-04
5.524864E+05;2.680010E-04
5.528440E+05;2.691889E-04
5.532016E+05;2.703767E-04
5.535592E+05;2.715646E-04
5.539168E+05;2.727525E-04
5.546320E+05;2.751282E-04
5.553472E+05;2.775039E-04
5.560624E+05;2.798796E-04
5.567775E+05;2.822550E-04
5.577031E+05;2.853296E-04
5.586286E+05;2.884039E-04
5.595542E+05;2.914785E-04
5.604797E+05;2.945528E-04
5.614053E+05;2.976274E-04
5.623308E+05;3.007017E-04
5.627936E+05;3.022390E-04
5.632564E+05;3.037763E-04
5.641819E+05;3.068506E-04
5.647078E+05;3.085975E-04
5.652337E+05;3.103445E-04
5.657596E+05;3.120914E-04
5.662855E+05;3.138382E-04
5.665485E+05;3.147118E-04
5.668114E+05;3.155851E-04
5.670744E+05;3.164588E-04
5.673373E+05;3.173321E-04
5.676003E+05;3.182057E-04
5.678632E+05;3.190790E-04
5.681261E+05;3.199523E-04
5.683890E+05;3.208255E-04
5.685784E+05;3.214547E-04
5.687677E+05;3.220835E-04
5.689570E+05;3.227123E-04
5.691463E+05;3.233411E-04
5.692410E+05;3.236557E-04
5.693356E+05;3.239699E-04
5.694303E+05;3.242845E-04
5.695249E+05;3.245987E-04
5.696196E+05;3.249133E-04
5.697142E+05;3.252275E-04
5.698089E+05;3.255421E-04
5.699035E+05;3.258563E-04
5.700185E+05;3.262383E-04
5.700760E+05;3.264294E-04
5.701335E+05;3.266204E-04
5.701910E+05;3.268114E-04
5.702485E+05;3.270023E-04
5.703060E+05;3.271934E-04
5.703634E+05;3.273840E-04
5.704209E+05;3.275751E-04
5.704784E+05;3.277660E-04
5.705934E+05;3.281480E-04
5.707084E+05;3.285300E-04
5.707659E+05;3.287210E-04
5.708233E+05;3.289117E-04
5.708872E+05;3.291240E-04
5.709510E+05;3.293359E-04
5.710020E+05;3.295053E-04
5.710529E+05;3.296744E-04
5.711039E+05;3.298438E-04
5.711548E+05;3.300128E-04
5.713585E+05;3.306895E-04
5.714604E+05;3.310280E-04
5.715622E+05;3.313661E-04
5.716641E+05;3.317046E-04
5.717659E+05;3.320428E-04
5.718422E+05;3.322962E-04
5.719184E+05;3.325493E-04
5.719946E+05;3.328025E-04
5.720708E+05;3.330556E-04
5.722233E+05;3.335622E-04
5.723757E+05;3.340684E-04
5.725282E+05;3.345749E-04
5.726806E+05;3.350812E-04
5.728330E+05;3.355874E-04
5.729854E+05;3.360937E-04
5.732331E+05;3.369165E-04
5.734808E+05;3.377393E-04
5.736047E+05;3.381509E-04
5.737285E+05;3.385621E-04
5.738524E+05;3.389736E-04
5.739762E+05;3.393848E-04
5.741001E+05;3.397964E-04
5.742239E+05;3.402076E-04
5.743478E+05;3.406192E-04
5.744716E+05;3.410304E-04
5.745955E+05;3.414420E-04
5.747193E+05;3.418532E-04
5.749669E+05;3.426757E-04
5.750875E+05;3.430764E-04
5.751478E+05;3.432767E-04
5.752080E+05;3.434766E-04
5.752683E+05;3.436769E-04
5.753286E+05;3.438772E-04
5.754492E+05;3.442778E-04
5.756330E+05;3.448883E-04
5.758167E+05;3.454986E-04
5.759086E+05;3.458038E-04
5.760005E+05;3.461091E-04
5.760924E+05;3.464143E-04
5.761842E+05;3.467193E-04
5.762761E+05;3.470246E-04
5.763680E+05;3.473298E-04
5.764599E+05;3.476351E-04
5.765517E+05;3.479400E-04
5.767355E+05;3.485506E-04
5.769192E+05;3.491608E-04
5.771793E+05;3.500248E-04
5.774394E+05;3.508888E-04
5.776995E+05;3.517528E-04
5.779596E+05;3.526167E-04
5.782197E+05;3.534807E-04
5.784798E+05;3.543447E-04
5.790000E+05;3.560727E-04
5.794566E+05;3.575894E-04
5.799131E+05;3.591058E-04
5.803697E+05;3.606225E-04
5.808262E+05;3.621389E-04
5.812828E+05;3.636556E-04
5.817393E+05;3.651720E-04
5.821959E+05;3.666887E-04
5.826524E+05;3.682051E-04
5.830631E+05;3.695694E-04
5.834738E+05;3.709336E-04
5.838845E+05;3.722978E-04
5.842952E+05;3.736620E-04
5.845006E+05;3.743443E-04
5.847059E+05;3.750263E-04
5.849113E+05;3.757086E-04
5.851166E+05;3.763905E-04
5.853220E+05;3.770729E-04
5.855273E+05;3.777548E-04
5.857327E+05;3.784371E-04
5.858354E+05;3.787782E-04
5.859380E+05;3.791190E-04
5.860933E+05;3.796349E-04
5.862485E+05;3.801504E-04
5.864038E+05;3.806663E-04
5.865590E+05;3.811819E-04
5.867143E+05;3.816977E-04
5.868695E+05;3.822132E-04
5.870248E+05;3.827291E-04
5.871800E+05;3.832447E-04
5.872923E+05;3.836177E-04
5.874045E+05;3.839904E-04
5.875168E+05;3.843634E-04
5.876290E+05;3.847361E-04
5.877243E+05;3.850527E-04
5.878195E+05;3.853689E-04
5.879148E+05;3.856855E-04
5.880100E+05;3.860017E-04
5.881841E+05;3.865800E-04
5.883581E+05;3.871580E-04
5.885322E+05;3.877364E-04
5.887062E+05;3.883143E-04
5.888803E+05;3.888926E-04
5.890543E+05;3.894706E-04
5.892284E+05;3.900489E-04
5.894024E+05;3.906269E-04
5.895666E+05;3.911723E-04
5.897307E+05;3.917175E-04
5.900589E+05;3.928077E-04
5.902231E+05;3.933531E-04
5.903872E+05;3.938982E-04
5.905513E+05;3.944433E-04
5.907154E+05;3.949884E-04
5.910437E+05;3.960790E-04
5.913719E+05;3.971691E-04
5.920284E+05;3.993498E-04
5.926534E+05;4.014260E-04
5.932783E+05;4.035017E-04
5.939033E+05;4.055778E-04
5.945282E+05;4.076536E-04
5.957781E+05;4.118054E-04
5.964031E+05;4.138816E-04
5.970280E+05;4.159573E-04
5.982779E+05;4.201092E-04
5.995278E+05;4.242610E-04
6.007777E+05;4.284129E-04
6.020275E+05;4.325644E-04
6.034019E+05;4.371298E-04
6.046904E+05;4.414100E-04
6.059789E+05;4.456900E-04
6.072674E+05;4.499701E-04
6.085558E+05;4.542499E-04
6.092001E+05;4.563901E-04
6.098443E+05;4.585299E-04
6.104886E+05;4.606701E-04
6.111328E+05;4.628100E-04
6.117771E+05;4.649502E-04
6.124213E+05;4.670900E-04
6.130655E+05;4.692299E-04
6.137097E+05;4.713698E-04
6.143969E+05;4.736525E-04
6.147405E+05;4.747939E-04
6.150841E+05;4.759352E-04
6.154063E+05;4.770055E-04
6.157284E+05;4.780755E-04
6.160505E+05;4.791454E-04
6.163726E+05;4.802154E-04
6.165337E+05;4.807505E-04
6.166948E+05;4.812856E-04
6.168559E+05;4.818207E-04
6.170169E+05;4.823555E-04
6.171780E+05;4.828907E-04
6.173390E+05;4.834255E-04
6.175001E+05;4.839606E-04
6.176611E+05;4.844954E-04
6.178383E+05;4.850840E-04
6.180154E+05;4.856723E-04
6.181925E+05;4.862606E-04
6.183696E+05;4.868489E-04
6.185468E+05;4.874375E-04
6.187239E+05;4.880258E-04
6.190781E+05;4.892023E-04
6.192553E+05;4.897909E-04
6.194324E+05;4.903792E-04
6.196095E+05;4.909675E-04
6.197866E+05;4.915558E-04
6.204950E+05;4.939089E-04
6.209577E+05;4.954459E-04
6.211890E+05;4.962142E-04
6.214203E+05;4.969826E-04
6.216516E+05;4.977509E-04
6.218829E+05;4.985192E-04
6.221142E+05;4.992875E-04
6.222299E+05;4.996718E-04
6.223455E+05;5.000558E-04
6.224483E+05;5.003973E-04
6.225374E+05;5.006933E-04
6.226265E+05;5.009892E-04
6.226711E+05;5.011374E-04
6.227156E+05;5.012852E-04
6.227601E+05;5.014331E-04
